id,productDisplayName,brandName,gender,baseColour,season,year,usage,articleType,masterCategory,subCategory,imageURL
38035,Q&Q Men White Watch,Q&Q,men,White,Winter,2016.0,Casual,Watches,Accessories,Watches,http://assets.myntassets.com/v1/images/style/properties/b943b0f9247b140fae1c4dcc09749341_images.jpg
38037,Q&Q Attractive Men Orange Dial Watch,Q&Q,men,Orange,Winter,2016.0,Casual,Watches,Accessories,Watches,http://assets.myntassets.com/v1/images/style/properties/4cd4ec1999a2f6e5917614081b1da30c_images.jpg
38038,Q&Q Men Black Dial Watch DD02J001Y,Q&Q,men,Black,Winter,2016.0,Casual,Watches,Accessories,Watches,http://assets.myntassets.com/v1/images/style/properties/45598de0082f7967365ed44426165684_images.jpg
38039,Q&Q Men Silver Dial Watch,Q&Q,men,Silver,Winter,2016.0,Casual,Watches,Accessories,Watches,http://assets.myntassets.com/v1/images/style/properties/6753af2ca7d132458b2da0e9d2fa264d_images.jpg
3804,Skechers Men's White Navy Shoe,Skechers,men,White,Winter,2015.0,Casual,Casual Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/3cb1c42d9263e76ea000dd0af3c5b80b_images.jpg
38040,Q&Q Men Black Watch,Q&Q,men,Black,Winter,2016.0,Casual,Watches,Accessories,Watches,http://assets.myntassets.com/v1/images/style/properties/d2a96ddf519f4772264e561ce03d9988_images.jpg
38041,Q&Q Men Navy Dial Watch DD02J004Y,Q&Q,men,Navy Blue,Winter,2016.0,Casual,Watches,Accessories,Watches,http://assets.myntassets.com/v1/images/style/properties/29fb293d8ed68d94e8d8c2537286443c_images.jpg
38042,Q&Q Attractive Men Black Dial Watch,Q&Q,men,Black,Winter,2016.0,Casual,Watches,Accessories,Watches,http://assets.myntassets.com/v1/images/style/properties/b127d6c9eba765071cda2c1a15a789e9_images.jpg
38043,Q&Q Attractive Men Silver Dial Watch,Q&Q,men,Silver,Winter,2016.0,Casual,Watches,Accessories,Watches,http://assets.myntassets.com/v1/images/style/properties/29d9e0c2469ed3409d959593edafe8c7_images.jpg
38044,Q&Q Men Black Watch,Q&Q,men,Black,Winter,2016.0,Casual,Watches,Accessories,Watches,http://assets.myntassets.com/v1/images/style/properties/245da21a1db755d42132064dcce08a28_images.jpg
38045,Q&Q Men Black Watch,Q&Q,men,Black,Winter,2016.0,Casual,Watches,Accessories,Watches,http://assets.myntassets.com/v1/images/style/properties/7e1fd8f3fe0b2e16bc6d43ccb8cd1e98_images.jpg
38046,Q&Q Attractive Men Black Analog Watch,Q&Q,men,Black,Winter,2016.0,Casual,Watches,Accessories,Watches,http://assets.myntassets.com/v1/images/style/properties/ad5c728bf59268c17291bcaef5a2090c_images.jpg
38047,Q&Q Men Black Dial Watch,Q&Q,men,Black,Winter,2016.0,Casual,Watches,Accessories,Watches,http://assets.myntassets.com/v1/images/style/properties/bd923cce1e26d9b032fbcd170cfee646_images.jpg
38048,Q&Q Men Black Digital Watch M119J001Y,Q&Q,men,Black,Winter,2016.0,Casual,Watches,Accessories,Watches,http://assets.myntassets.com/v1/images/style/properties/3ce6672df0c01eac9dce45fad222653d_images.jpg
38049,Q&Q Men Black Digital Watch M119J002Y,Q&Q,men,Black,Winter,2016.0,Casual,Watches,Accessories,Watches,http://assets.myntassets.com/v1/images/style/properties/d533ea671d50358d4f6f346f458a52bb_images.jpg
38050,Q&Q Men Black Digital Watch M119J003Y,Q&Q,men,Black,Winter,2016.0,Casual,Watches,Accessories,Watches,http://assets.myntassets.com/v1/images/style/properties/23a7a03827781e474a464b60f5802cae_images.jpg
38051,Q&Q Men Black Digital Watch M124J001Y,Q&Q,men,Black,Winter,2016.0,Casual,Watches,Accessories,Watches,http://assets.myntassets.com/v1/images/style/properties/e04cce5160cf4436fd9de1b796fe6873_images.jpg
38052,Q&Q Men Black Digital Watch M124J002Y,Q&Q,men,Black,Winter,2016.0,Casual,Watches,Accessories,Watches,http://assets.myntassets.com/v1/images/style/properties/4db16ad37b961507fdda359ccb5cb1a3_images.jpg
38053,Q&Q Men Black Digital Watch,Q&Q,men,Black,Winter,2016.0,Casual,Watches,Accessories,Watches,http://assets.myntassets.com/v1/images/style/properties/9ca9d13a2241860d0a6cf6fcde9b651b_images.jpg
38054,Q&Q Men Black Digital Watch,Q&Q,men,Black,Winter,2016.0,Casual,Watches,Accessories,Watches,http://assets.myntassets.com/v1/images/style/properties/70f20e6ec944ae3af8a6306b8dc764ca_images.jpg
38055,Q&Q Men Black Watch,Q&Q,men,Black,Winter,2016.0,Casual,Watches,Accessories,Watches,http://assets.myntassets.com/v1/images/style/properties/b74ef11abfef192c11bccba2396a7a48_images.jpg
3808,Converse Men Navy Chuck Taylor All Star Canvas Shoes,Converse,men,Navy Blue,Spring,2014.0,Casual,Casual Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/Converse-Men-Navy-Chuck-Taylor-All-Star-Canvas-Shoes_c8721fb4d2f4c67b2293342632a7fcf7_images.jpg
38086,Allen Solly Men White Shirt,Allen Solly,men,White,Summer,2012.0,Casual,Shirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/27f41de6e52f15c6e11b8fc4ae98e889_images.jpg
3812,Converse Men CT COLOR HI Black Black Casual Shoes,Converse,men,Black,Spring,2014.0,Casual,Casual Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/b5d6594c35b7f42e4512edc16243c0fa_images.jpg
38151,Wildcraft Men Black T Poly Crew T-shirt,Wildcraft,men,Black,Summer,2012.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/d9b6aaf09eb8d74450bc425e69449b5e_images.jpg
38153,Wildcraft Men Grey Polo T-Shirt,Wildcraft,men,Grey,Fall,2012.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/Wildcraft-Men-Grey-Polo-Tshirt_c2f0d6890ea62b646af566144abb108d_images.jpg
38163,Miami Blues Men Sunglasses,Miami Blues,men,White,Winter,2016.0,Casual,Sunglasses,Accessories,Eyewear,http://assets.myntassets.com/v1/images/style/properties/4c66ad54c687d373332221a67ea16017_images.jpg
38164,Miami Blues Men Sunglasses,Miami Blues,men,White,Winter,2016.0,Casual,Sunglasses,Accessories,Eyewear,http://assets.myntassets.com/v1/images/style/properties/c64510a01631642145e62b829662bd7a_images.jpg
38177,Miami Blues Men Sunglasses,Miami Blues,men,Black,Winter,2016.0,Casual,Sunglasses,Accessories,Eyewear,http://assets.myntassets.com/v1/images/style/properties/42a08d1950b9060976c453b5269b40f5_images.jpg
38188,Polaroid Men Grey Sunglasses,Polaroid,men,Grey,Winter,2016.0,Casual,Sunglasses,Accessories,Eyewear,http://assets.myntassets.com/v1/images/style/properties/08e2b2d80b484b9db70ca01a5096d9ee_images.jpg
38189,Polaroid Men Black Sunglasses,Polaroid,men,Black,Winter,2016.0,Casual,Sunglasses,Accessories,Eyewear,http://assets.myntassets.com/v1/images/style/properties/c7473fca924a4315e5e1eee51fcb5cac_images.jpg
38192,Polaroid Men Sunglasses,Polaroid,men,Grey,Winter,2016.0,Casual,Sunglasses,Accessories,Eyewear,http://assets.myntassets.com/v1/images/style/properties/948b7209e61e9495991ff015254f03a1_images.jpg
38193,Polaroid Men Sunglasses,Polaroid,men,Gold,Winter,2016.0,Casual,Sunglasses,Accessories,Eyewear,http://assets.myntassets.com/v1/images/style/properties/995c72050b6b547767a7e11c0adbe819_images.jpg
38194,Polaroid Men Sunglasses,Polaroid,men,Black,Winter,2016.0,Casual,Sunglasses,Accessories,Eyewear,http://assets.myntassets.com/v1/images/style/properties/95104be77090dbe84d91f4410471b3f8_images.jpg
38195,Polaroid Men Sunglasses,Polaroid,men,Grey,Winter,2016.0,Casual,Sunglasses,Accessories,Eyewear,http://assets.myntassets.com/v1/images/style/properties/8d4ea54cfa75ce7323a1bd4a71f65b79_images.jpg
38196,Polaroid Men Sunglasses,Polaroid,men,Grey,Winter,2016.0,Casual,Sunglasses,Accessories,Eyewear,http://assets.myntassets.com/v1/images/style/properties/8309319a77c4133693a2799143a14562_images.jpg
38197,Polaroid Men Sunglasses,Polaroid,men,Brown,Winter,2016.0,Casual,Sunglasses,Accessories,Eyewear,http://assets.myntassets.com/v1/images/style/properties/06bc22eedb5a10987bd1d70733ac0bb9_images.jpg
38200,Polaroid Men Sunglasses,Polaroid,men,Black,Winter,2016.0,Casual,Sunglasses,Accessories,Eyewear,http://assets.myntassets.com/v1/images/style/properties/26b2153908441a7b9ae53eaaeeccb05e_images.jpg
38201,Polaroid Men Sunglasses,Polaroid,men,Gold,Winter,2016.0,Casual,Sunglasses,Accessories,Eyewear,http://assets.myntassets.com/v1/images/style/properties/ca8bb9a68ac4d26222a7a741f1f2da88_images.jpg
38202,Polaroid Men Sunglasses,Polaroid,men,Black,Winter,2016.0,Casual,Sunglasses,Accessories,Eyewear,http://assets.myntassets.com/v1/images/style/properties/b88dec546c6930759dd9a6f1f0848538_images.jpg
38203,Polaroid Men Sunglasses,Polaroid,men,Grey,Winter,2016.0,Casual,Sunglasses,Accessories,Eyewear,http://assets.myntassets.com/v1/images/style/properties/9877820d1c9be7580ad56b59aa3af81a_images.jpg
38210,Polaroid Men Sunglasses,Polaroid,men,Black,Winter,2016.0,Casual,Sunglasses,Accessories,Eyewear,http://assets.myntassets.com/v1/images/style/properties/edd8f1d3938e1f2279245d3de7ffa769_images.jpg
38211,Polaroid Men Sunglasses,Polaroid,men,Brown,Winter,2016.0,Casual,Sunglasses,Accessories,Eyewear,http://assets.myntassets.com/v1/images/style/properties/d4240da1558b9cdf1e121fdd287f487b_images.jpg
38212,Polaroid Men Sunglasses,Polaroid,men,Steel,Winter,2016.0,Casual,Sunglasses,Accessories,Eyewear,http://assets.myntassets.com/v1/images/style/properties/91b9111f8741eac124e1fd53ec54ce2e_images.jpg
38213,Polaroid Men Sunglasses,Polaroid,men,Brown,Winter,2016.0,Casual,Sunglasses,Accessories,Eyewear,http://assets.myntassets.com/v1/images/style/properties/c459d9ba705cfab3d4d81bb8e310b6c9_images.jpg
38214,Polaroid Men Sunglasses,Polaroid,men,Gold,Winter,2016.0,Casual,Sunglasses,Accessories,Eyewear,http://assets.myntassets.com/v1/images/style/properties/13ac047393f877f7cd4cbd947eab16b7_images.jpg
38215,Polaroid Men Sunglasses,Polaroid,men,Black,Winter,2016.0,Casual,Sunglasses,Accessories,Eyewear,http://assets.myntassets.com/v1/images/style/properties/2b47edd3332e83c46ab124a72224ce9f_images.jpg
38238,Polaroid Men Sunglasses,Polaroid,men,Black,Winter,2016.0,Casual,Sunglasses,Accessories,Eyewear,http://assets.myntassets.com/v1/images/style/properties/9bae35b37e764f258197894551f4f876_images.jpg
38239,Polaroid Men Sunglasses,Polaroid,men,Brown,Winter,2016.0,Casual,Sunglasses,Accessories,Eyewear,http://assets.myntassets.com/v1/images/style/properties/795f7bb0027b80e1d73402e186a18a0f_images.jpg
38310,I Dee Men Steel Frame Sunglasses,I DEE,men,Steel,Winter,2016.0,Casual,Sunglasses,Accessories,Eyewear,http://assets.myntassets.com/v1/images/style/properties/a213ef60fbb1f963140e67063979f785_images.jpg
38311,I Dee Men Steel Frame Sunglasses,I DEE,men,Steel,Winter,2016.0,Casual,Sunglasses,Accessories,Eyewear,http://assets.myntassets.com/v1/images/style/properties/a85c11d604e37fd1be9dad13251728b9_images.jpg
38312,I Dee Men Black Frame Sunglasses,I DEE,men,Black,Winter,2016.0,Casual,Sunglasses,Accessories,Eyewear,http://assets.myntassets.com/v1/images/style/properties/ad43f58b5eb4e54fa7981e1283bc2e98_images.jpg
38313,Idee Men Metallic Frame Sunglasses,I DEE,men,Metallic,Winter,2016.0,Casual,Sunglasses,Accessories,Eyewear,http://assets.myntassets.com/v1/images/style/properties/2f45c77cf199beafdc0cf54c991c80a2_images.jpg
3835,Crocs Men Santa Cruz Clog Black Sandal,Crocs,men,Black,Summer,2011.0,Casual,Sandals,Footwear,Sandal,http://assets.myntassets.com/v1/images/style/properties/b9371ca8da9a5b603563db9b22574926_images.jpg
3836,Crocs Men Santa Cruz Clog Espresso Brown Sandal,Crocs,men,Brown,Summer,2011.0,Casual,Sandals,Footwear,Sandal,http://assets.myntassets.com/v1/images/style/properties/aadd4d87169ab3f1cff233f81a764731_images.jpg
38367,Peter England Men Black Belt,Peter England,men,Black,Summer,2012.0,Casual,Belts,Accessories,Belts,http://assets.myntassets.com/v1/images/style/properties/ee0c7cf7588ba791d3c5ed40912527b2_images.jpg
38368,Peter England Men Brown Belt,Peter England,men,Brown,Summer,2012.0,Casual,Belts,Accessories,Belts,http://assets.myntassets.com/v1/images/style/properties/a8c116769b9a073f875338d43b0dcc9b_images.jpg
38369,Peter England Men Black Belt,Peter England,men,Black,Summer,2012.0,Casual,Belts,Accessories,Belts,http://assets.myntassets.com/v1/images/style/properties/de5da1a7afa06396395426dfc27625a3_images.jpg
3837,Crocs Men Santa Cruz Clog Khaki Sandal,Crocs,men,Brown,Summer,2011.0,Casual,Sandals,Footwear,Sandal,http://assets.myntassets.com/v1/images/style/properties/b312f2314081901938e9c7cebe88869a_images.jpg
38370,Peter England Men Brown Belt,Peter England,men,Brown,Summer,2012.0,Casual,Belts,Accessories,Belts,http://assets.myntassets.com/v1/images/style/properties/1b700841b0eef86f7819ff5beac284dd_images.jpg
38371,Peter England Men Black Belt,Peter England,men,Black,Summer,2012.0,Casual,Belts,Accessories,Belts,http://assets.myntassets.com/v1/images/style/properties/9192656f0f71d937c20323db48730a4d_images.jpg
38372,Peter England Men Brown Belt,Peter England,men,Brown,Summer,2012.0,Casual,Belts,Accessories,Belts,http://assets.myntassets.com/v1/images/style/properties/19103cf2a5b089697f08241eff019990_images.jpg
38373,Peter England Men Tan Belt,Peter England,men,Tan,Summer,2012.0,Casual,Belts,Accessories,Belts,http://assets.myntassets.com/v1/images/style/properties/d895bafe399b013705096c9183ce6fc3_images.jpg
38374,Peter England Men Black Belt,Peter England,men,Black,Summer,2012.0,Casual,Belts,Accessories,Belts,http://assets.myntassets.com/v1/images/style/properties/ac0dccae4fd97311a7cabbfc24ba5c2c_images.jpg
38375,Peter England Men Brown Belt,Peter England,men,Brown,Summer,2012.0,Casual,Belts,Accessories,Belts,http://assets.myntassets.com/v1/images/style/properties/98c168aec1d6a1655de3e1949b856d3a_images.jpg
38376,Peter England Men Black Belt,Peter England,men,Black,Summer,2012.0,Casual,Belts,Accessories,Belts,http://assets.myntassets.com/v1/images/style/properties/fda3a4c75cfe9ae2bfd0592c41cf9621_images.jpg
38377,Peter England Men Brown Belt,Peter England,men,Brown,Summer,2012.0,Casual,Belts,Accessories,Belts,http://assets.myntassets.com/v1/images/style/properties/1d65a59f85da4bf0e72fb5c788908c49_images.jpg
38378,Peter England Men Black Belt,Peter England,men,Black,Summer,2012.0,Casual,Belts,Accessories,Belts,http://assets.myntassets.com/v1/images/style/properties/98a4a3aad8bdfd6162489cdcdfd686c2_images.jpg
38379,Peter England Men Brown Belt,Peter England,men,Brown,Summer,2012.0,Casual,Belts,Accessories,Belts,http://assets.myntassets.com/v1/images/style/properties/b7b4e5adb2e5ac0d8723824bc0e5846a_images.jpg
38380,Peter England Men Black Belt,Peter England,men,Black,Summer,2012.0,Casual,Belts,Accessories,Belts,http://assets.myntassets.com/v1/images/style/properties/85f156a9b6ffa8b5db6542d36641c8aa_images.jpg
38381,Peter England Men Brown Belt,Peter England,men,Brown,Summer,2012.0,Casual,Belts,Accessories,Belts,http://assets.myntassets.com/v1/images/style/properties/0e553c562dd0765dc520a5c22b1007c1_images.jpg
38382,Peter England Men Brown Belt,Peter England,men,Brown,Summer,2012.0,Casual,Belts,Accessories,Belts,http://assets.myntassets.com/v1/images/style/properties/6922b8b52bff37a190069cf032b170ea_images.jpg
38383,Peter England Men Brown Belt,Peter England,men,Brown,Summer,2012.0,Casual,Belts,Accessories,Belts,http://assets.myntassets.com/v1/images/style/properties/b6362628e0e4d0739b222c3456d3cb50_images.jpg
38384,Peter England Men Black Belt,Peter England,men,Black,Summer,2012.0,Casual,Belts,Accessories,Belts,http://assets.myntassets.com/v1/images/style/properties/ade4929e035054ceb01029b2c5748f16_images.jpg
38385,Peter England Men Black Belt,Peter England,men,Black,Summer,2012.0,Casual,Belts,Accessories,Belts,http://assets.myntassets.com/v1/images/style/properties/a132c49a3f3596ca66bd40baca3050e3_images.jpg
38386,Peter England Men Black Belt,Peter England,men,Black,Summer,2012.0,Casual,Belts,Accessories,Belts,http://assets.myntassets.com/v1/images/style/properties/0406c8dd996058708ed2bf039e7525f5_images.jpg
38390,ADIDAS Men White Mumbai Indians Print T-shirt,ADIDAS,men,White,Fall,2013.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/Adidas-Men-White-Mumbai-Indians-Print-T-shirt_111284d8e19f13259babfab633ad6bc3_images.jpg
38392,ADIDAS Mumbai Indians Men Blue Match Jersey,ADIDAS,men,Blue,Summer,2012.0,Sports,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/f4bfaee9263167d6826185a0ba0e503b_images.jpg
38397,ADIDAS Mumbai Indians Men Blue Fan T-shirt,ADIDAS,men,Blue,Summer,2012.0,Sports,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/ae1aa7f57ee1c4a8abff78fb45768fd9_images.jpg
3844,Wrangler Men's Wild Horse Golden Yellow T-shirt,Wrangler,men,Yellow,Summer,2011.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/c95a82b1d66ede19bd7dabd873a3a3cd_images.jpg
3845,Wrangler Men's Wild Horse Brown T-shirt,Wrangler,men,Brown,Summer,2011.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/5c8da4cebe5bc72a27aa105f2a120cb4_images.jpg
3846,Wrangler Men's True Wanderer Blue T-shirt,Wrangler,men,Blue,Summer,2011.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/d879f48d740cca6999921b15e9c80936_images.jpg
3847,Wrangler Men's True Wanderer White T-shirt,Wrangler,men,White,Summer,2011.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/286e2e19f383deb5ac1091b64327c36b_images.jpg
3849,Wrangler Men's Make It Your Own T-shirt,Wrangler,men,Navy Blue,Summer,2011.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/585fad07a6b4f539f952b5b441f051f8_images.jpg
3850,Wrangler Men's True Rider Turquoise T-shirt,Wrangler,men,Blue,Summer,2011.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/1c5e6267cf305dac602dd93bfc15de6e_images.jpg
38521,Angry Birds Men White T-shirt,Angry Birds,men,White,Summer,2012.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/da6a23d89a849d0b2237c6f743ece7ea_images.jpg
38522,Puma Men White Surge Casual Shoes,Puma,men,White,Summer,2012.0,Casual,Casual Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/2831be794b4cb33bd1072821f04ca9bf_images.jpg
38523,Puma Men Black Surge Shoes,Puma,men,Black,Summer,2012.0,Casual,Casual Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/2b6babee37eac100da9ada2b0b44502e_images.jpg
38524,Puma Men White Surge Shoes,Puma,men,White,Fall,2012.0,Casual,Casual Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/77b98bb77dee7cf575ee55d64340c814_images.jpg
38525,Puma Men Black Taisoku Casual Shoes,Puma,men,Black,Summer,2012.0,Casual,Casual Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/2406697e589d115cdf3f9e4a0cd695cf_images.jpg
38526,Puma Men White Taisoku Casual Shoes,Puma,men,White,Summer,2012.0,Casual,Casual Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/55a5f356c47ffcc606b55ba830b581e1_images.jpg
38527,Puma Men Black Caliber Shoes,Puma,men,Black,Summer,2012.0,Casual,Sports Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/45b4ed625a2f8adaebb126ae7b111a55_images.jpg
38528,Puma Men White Caliber Shoes,Puma,men,White,Summer,2012.0,Casual,Casual Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/6d58018eddc426acfa40986477c8bc65_images.jpg
38529,Puma Men Black Sports Shoes,Puma,men,Black,Summer,2012.0,Sports,Sports Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/b2298b800ad8538664b6781c0ff6df73_images.jpg
38530,Puma Men Charcoal Sports Shoes,Puma,men,Charcoal,Summer,2012.0,Sports,Sports Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/00e0131c635ef5f8b7342c398e29dae0_images.jpg
38533,Puma Men White Future Cat Shoes,Puma,men,White,Summer,2012.0,Casual,Casual Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/c27653042412e75ebaedcb21ac9ee336_images.jpg
38534,Puma Men Brown Future Cat Shoes,Puma,men,Brown,Summer,2012.0,Casual,Casual Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/ee6ffb5ea7cee7d24d61058fa0fbb386_images.jpg
38535,Puma Men White Benecio Shoes,Puma,men,White,Summer,2012.0,Casual,Casual Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/b06208b20ca57beb375cd8470c90aafb_images.jpg
38536,Puma Men White Evo Leather Shoes,Puma,men,White,Summer,2012.0,Casual,Casual Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/0d6b7fa5db64363e306b9050260282bd_images.jpg
38537,Puma Men Black Mid Evo Leather Shoes,Puma,men,Black,Summer,2012.0,Casual,Casual Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/cb55973728ddd802a4244921c422d30a_images.jpg
38538,Puma Men Green California Shoes,Puma,men,Green,Summer,2012.0,Casual,Casual Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/4fbcef67b18b96d33bf4b68704d2c02f_images.jpg
38539,Puma Men Black California Casual Shoes,Puma,men,Black,Summer,2012.0,Casual,Casual Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/a800bb490f31486430fb8a49d28713d2_images.jpg
38540,Puma Men Red California Shoes,Puma,men,Red,Summer,2012.0,Casual,Casual Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/f47b4da509487e38db6836e88e16ab23_images.jpg
38541,Puma Men Black Contest Hi Shoes,Puma,men,Black,Summer,2012.0,Casual,Casual Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/3e1401e4d61d16ecb56612c94dbdec0f_images.jpg
38542,Puma Men Red Contest Hi Shoes,Puma,men,Red,Summer,2012.0,Casual,Casual Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/fa515b6079953271ea8c39a6bef5a6cc_images.jpg
38543,Puma Men White Contest Hi Shoes,Puma,men,White,Summer,2012.0,Casual,Casual Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/da393033d0f73712751ee966d3b890e1_images.jpg
38544,Puma Men Black Suede Archive Eco Shoes,Puma,men,Black,Winter,2012.0,Casual,Casual Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/6187f865ed64b9c6ed41e9da753ee317_images.jpg
38546,Puma Men Navy Blue Madison Classic Shoes,Puma,men,Navy Blue,Summer,2012.0,Casual,Casual Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/29d0b2fe8674da45bcfdee05146fed02_images.jpg
38547,Puma Men Grey Madison Classic Shoes,Puma,men,Grey,Summer,2012.0,Casual,Casual Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/3bb4ed9ec545357614a9b0190f317a1b_images.jpg
38548,Puma Men Black RS Hi Leather Shoes,Puma,men,Black,Summer,2012.0,Casual,Casual Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/453ce0ae2669aaa7ebd76b4f3a9b1bf6_images.jpg
38549,Puma Men White RS Hi Leather Shoes,Puma,men,White,Summer,2012.0,Casual,Casual Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/e9a5523e8be31b5796dcd419f2100d91_images.jpg
38551,Puma Men Black Sandals,Puma,men,Black,Summer,2012.0,Casual,Sandals,Footwear,Sandal,http://assets.myntassets.com/v1/images/style/properties/74c82b900357a2f719432ed5f249f659_images.jpg
38557,Nike Men Polo Club Blue T-shirt,Nike,men,Blue,Summer,2012.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/70e21ff43ab2c7ff9e15613faf4d6b9e_images.jpg
38558,Nike Men Polo Navy Blue T-shirt,Nike,men,Navy Blue,Summer,2012.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/d7b9206de34d2cf1e7a121ac47971db5_images.jpg
38559,Nike Men Polo Club Purple T-shirt,Nike,men,Purple,Summer,2012.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/716183e029ae3d9a9e123cb64dd142df_images.jpg
3856,Ed Hardy Men's Brown Bull Dog T-shirt,Ed Hardy,men,Brown,Summer,2011.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/80cc16d34dfe97d4f32ef1c4dd4f5fc0_images.jpg
3857,Ed Hardy Men's Black Bull Dog T-shirt,Ed Hardy,men,Black,Summer,2011.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/6730e150de2e84054e22365d3d3cba44_images.jpg
38578,Nike Men Grey RF Tee T-shirt,Nike,men,Grey,Summer,2012.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/3bbaf731b6b7a7151d8d487e59a37e39_images.jpg
38579,Nike Men Blue RF Blue T-shirt,Nike,men,Blue,Summer,2012.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/9fa99d6246ee5ad1516285b3d8bc8130_images.jpg
3858,Ed Hardy Men's Grey Bull Dog T-shirt,Ed Hardy,men,Grey,Summer,2011.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/7073125b6929057da284067c18a4f6c8_images.jpg
38580,Nike Men Printed Tennis White T-shirt,Nike,men,White,Summer,2012.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/49f91cd3bc13670f94b49cd9e3d7d2d2_images.jpg
38581,Nike Men Red T-shirt,Nike,men,Red,Summer,2012.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/f3de10ecbaead0843291a3c6b8d2472f_images.jpg
38583,Nike Men Printed Grey T-shirt,Nike,men,Grey,Summer,2012.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/8f69a524d9d132cd16ba6e27b6d3e1f3_images.jpg
38584,Nike Men Printed Green T-shirt,Nike,men,Green,Summer,2012.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/5c106a1ac2bd680467eaaa0f4c9cfb1c_images.jpg
3859,Ed Hardy Men's White Skull Rider T-shirt,Ed Hardy,men,White,Summer,2011.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/51653d50022db81cbc6133ad171c4efb_images.jpg
